1224	anne frank	804581	Annelies Marie "Anne" Frank (German pronunciation: [ʔanəliːs maˈʁiː ˈʔanə ˈfʁaŋk]; Dutch pronunciation: [ʔɑnəˈlis maˈri ˈʔɑnə ˈfrɑŋk]; 12 June 1929 – February or March 1945) was a German-born diarist. One of the most discussed Jewish victims of the Holocaust, she gained fame posthumously following the publication of The Diary of a Young Girl (originally Het Achterhuis; English: The Secret Annex), in which she documents her life in hiding from 1942 to 1944, during the German occupation of the Netherlands in World War II. It is one of the world's most widely known books and has been the basis for several plays and films. Born in Frankfurt, Germany, she lived most of her life in or near Amsterdam, Netherlands, having moved there with her family at the age of four-and-a-half when the Nazis gained control over Germany. Born a German national, Frank lost her citizenship in 1941 and thus became stateless. By May 1940, the Franks were trapped in Amsterdam by the German occupation of the Netherlands. As persecutions of the Jewish population increased in July 1942, the family went into hiding in some concealed rooms behind a bookcase in the building where Anne's father worked. From then until the family's arrest by the Gestapo in August 1944, Anne kept a diary she had received as a birthday present, and wrote in it regularly. Following their arrest, the Franks were transported to concentration camps. In October or November 1944, Anne and her sister, Margot, were transferred to Bergen-Belsen concentration camp from Auschwitz, where they died (probably of typhus) a few months later. They were originally estimated by the Red Cross to have died in March, with Dutch authorities setting 31 March as their official date of death, but research by the Anne Frank House in 2015 suggests they more likely died in February. Frank's father, Otto, the only survivor of the family, returned to Amsterdam after the war to find that her diary had been saved by one of the helpers, Miep Gies, and his efforts led to its publication in 1947. It was translated from its original Dutch version and first published in English in 1952 as The Diary of a Young Girl, and has since been translated into over 60 languages.
6459	paul mccartney	13736167	Sir James Paul McCartney, CH, MBE (born 18 June 1942) is an English singer-songwriter, multi-instrumentalist, and composer. He gained worldwide fame as the bass guitarist and singer for the rock band the Beatles, widely considered the most popular and influential group in the history of pop music. His songwriting partnership with John Lennon is the most celebrated of the post-war era. After the band's break-up, he pursued a solo career and formed the band Wings with his first wife, Linda, and Denny Laine. McCartney has been recognised as one of the most successful composers and performers of all time. More than 2,200 artists have covered his Beatles song "Yesterday", making it one of the most covered songs in popular music history. Wings' 1977 release "Mull of Kintyre" is one of the all-time best-selling singles in the UK. A two-time inductee into the Rock and Roll Hall of Fame (as a member of the Beatles in 1988, and as a solo artist in 1999), and a 21-time Grammy Award winner, McCartney has written, or co-written, 32 songs that have reached number one on the Billboard Hot 100, and as of 2009 he has 25.5 million RIAA-certified units in the United States. McCartney, Lennon, Harrison and Starr all received appointment as Members of the Order of the British Empire in 1965 and, in 1997, McCartney was knighted for services to music. McCartney is also one of the wealthiest musicians in the world, with an estimated net worth of US$1.2 billion. McCartney has released an extensive catalogue of songs as a solo artist and has composed classical and electronic music. He has taken part in projects to promote international charities related to such subjects as animal rights, seal hunting, land mines, vegetarianism, poverty, and music education. He has married three times and is the father of five children.
1112	agatha christie	984	Dame Agatha Mary Clarissa Christie, Lady Mallowan, DBE (née Miller; 15 September 1890 – 12 January 1976) was an English crime novelist, short story writer and playwright. She is best known for her 66 detective novels and 14 short story collections, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple. She also wrote the world's longest-running play, a murder mystery, The Mousetrap, and six romances under the name Mary Westmacott. In 1971 she was made a Dame for her contribution to literature. Christie was born into a wealthy upper-middle-class family in Torquay, Devon. She served in a Devon hospital during the First World War, tending to troops coming back from the trenches, before marrying and starting a family in London. She was initially an unsuccessful writer with six rejections, but this changed for the better when The Mysterious Affair at Styles was published in 1920 featuring Hercule Poirot. During the Second World War she worked as a pharmacy assistant at University College Hospital, London, during the Blitz and acquired a good knowledge of poisons which featured in many of her novels. Guinness World Records lists Christie as the best-selling novelist of all time. Her novels have sold roughly 2 billion copies, and her estate claims that her works come third in the rankings of the world's most-widely published books, behind only Shakespeare's works and the Bible. According to Index Translationum, she remains the most-translated individual author – having been translated into at least 103 languages. And Then There Were None is Christie's best-selling novel, with 100 million sales to date, making it the world's best-selling mystery ever, and one of the best-selling books of all time. Christie's stage play The Mousetrap holds the world record for longest initial run. It opened at the Ambassadors Theatre in the West End on 25 November 1952 and as of 2017 is still running after more than 25,000 performances. In 1955, Christie was the first recipient of the Mystery Writers of America's highest honour, the Grand Master Award. Later the same year, Witness for the Prosecution received an Edgar Award by the MWA for Best Play. In 2013, The Murder of Roger Ackroyd was voted the best crime novel ever by 600 fellow writers of the Crime Writers' Association. On 15 September 2015, coinciding with her 125th birthday, And Then There Were None was named the "World's Favourite Christie" in a vote sponsored by the author's estate. Most of her books and short stories have been adapted for television, radio, video games and comics, and more than thirty feature films have been based on her work.
2412	el cid	10076	Rodrigo Díaz de Vivar (c. 1040 – 1099) was a Castilian nobleman and military leader in medieval Spain. The Moors called him El Cid, which meant the Lord (probably from the original Arabic al-Sayyid, السیِّد), and the Christians, El Campeador, which stood for Outstanding Warrior. He was born in Vivar, a town near the city of Burgos. After his death, he became Castile's celebrated national hero and the protagonist of the most significant medieval Spanish epic poem, El Cantar de Mio Cid. Born a member of the minor nobility, El Cid was brought up at the court of King Ferdinand the Great and served Ferdinand's son, Sancho II of León and Castile. He rose to become the commander and royal standard-bearer (armiger regis) of Castile upon Sancho's ascension in 1065. Rodrigo went on to lead the Castilian military campaigns against Sancho's brothers, Alfonso VI of León and García II of Galicia, as well as in the Muslim kingdoms in Al-Andalus. He became renowned for his military prowess in these campaigns, which helped expand Castilian territory at the expense of the Muslims and Sancho's brothers' kingdoms. When conspirators murdered Sancho in 1072, Rodrigo found himself in a tight spot. Since Sancho was childless, the throne passed to his brother Alfonso, the same whom El Cid had helped remove from power. Although Rodrigo continued to serve the Castilian sovereign, he lost his ranking in the new court which treated him at arm's length and suspiciously. Finally, in 1081, he was ordered into exile. El Cid found work fighting for the Muslim rulers of Zaragoza, whom he defended from their traditional enemies, Aragon and Barcelona. While in exile, he regained his reputation as a strategist and formidable military leader. He repeatedly turned out victorious in battle against the Muslim rulers of Lérida and their Christian allies, as well as against a large Christian army under King Sancho Ramírez of Aragon. In 1086, an expeditionary army of North African Almoravids inflicted a severe defeat to Castile, compelling Alfonso to overcome the resentments he harbored against El Cid. The terms for the return to the Christian service must have been attractive enough since Rodrigo soon found himself fighting for his former Lord. Over the next several years, however, El Cid set his sights on the kingdom-city of Valencia, operating more or less independently of Alfonso while politically supporting the Banu Hud and other Muslim dynasties opposed to the Almoravids. He gradually increased his control over Valencia; the Islamic ruler, al-Qadir, became his tributary in 1092. When the Almoravids instigated an uprising that resulted in the death of al-Qadir, El Cid responded by laying siege to the city. Valencia finally fell in 1094, and El Cid established an independent principality on the Mediterranean coast of Spain. He ruled over a pluralistic society with the popular support of Christians and Muslims alike. El Cid's final years were spent fighting the Almoravid Berbers. He inflicted upon them their first major defeat in 1094, on the plains of Caurte, outside Valencia, and continued resisting them until his death. Although Rodrigo remained undefeated in Valencia, his only son, and heir, Diego Rodríguez died fighting against the Almoravids in the service of Alfonso in 1097. After El Cid's death in 1099, his wife, Jimena Díaz, succeeded him as ruler of Valencia, but she was eventually forced to surrender the principality to the Almoravids in 1102. To this day, El Cid remains a Spanish popular folk-hero and national icon. Numerous plays, films, folktales, songs, and even video games continue to memorialize the traditions of allegiance that his allegories typify.
5264	maurice ravel	48068	Joseph Maurice Ravel (French: [ʒɔzɛf mɔʁis ʁavɛl]; 7 March 1875 – 28 December 1937) was a French composer, pianist and conductor. He is often associated with impressionism along with his elder contemporary Claude Debussy, although both composers rejected the term. In the 1920s and 1930s, Ravel was regarded as France's greatest living composer, both nationally and internationally. Born to a music-loving family, Ravel attended France's premier music college, the Paris Conservatoire; he was not well regarded by its conservative establishment, whose biased treatment of him caused a scandal. After leaving the Conservatoire Ravel found his own way as a composer, developing a style of great clarity, incorporating elements of baroque, neoclassicism and, in his later works, jazz. He liked to experiment with musical form, as in his best-known work, Boléro (1928), in which repetition takes the place of development. He made some orchestral arrangements of other composers' music, of which his 1922 version of Mussorgsky's Pictures at an Exhibition is the best known. As a slow and painstaking worker, Ravel composed fewer pieces than many of his contemporaries. Among his works to enter the repertoire are pieces for piano, chamber music, two piano concertos, ballet music, two operas, orchestral music, and eight song cycles; he wrote no symphonies and only one religious work ("Kaddish" ), which is merely an arrangement of pre-existent Hebrew liturgical melodies. Many of his piano pieces also exist in the form of orchestrations made years after their original conception. Some of his piano music, such as Gaspard de la nuit (1908), is exceptionally difficult to play, and some of his complex orchestral scores, such as the music for the ballet Daphnis et Chloé (1912), require great conducting skill to realize successfully. Ravel was among the first composers to recognise the potential of recording to bring their music to a wider public. From the 1920s, despite limited technique as a pianist or conductor, he took part in recordings of several of his works; others were made under his supervision.
8533	wilhelm ii	50450	Wilhelm II or William II (German: Friedrich Wilhelm Viktor Albert von Preußen, English: Frederick William Victor Albert of Prussia; 27 January 1859 – 4 June 1941) was the last German Emperor (Kaiser) and King of Prussia, ruling the German Empire and the Kingdom of Prussia from 15 June 1888 to 9 November 1918. He was the eldest grandchild of the British Queen Victoria and related to many monarchs and princes of Europe. Crowned in 1888, he dismissed the Chancellor, Otto von Bismarck, in 1890 and launched Germany on a bellicose "New Course" in foreign affairs that culminated in his support for Austria-Hungary in the crisis of July 1914 that led in a matter of days to the First World War. Bombastic and impetuous, he sometimes made tactless pronouncements on sensitive topics without consulting his ministers, culminating in a disastrous Daily Telegraph interview in 1908 that cost him most of his influence. His leading generals, Paul von Hindenburg and Erich Ludendorff, dictated policy during the First World War with little regard for the civilian government. An ineffective war-time leader, he lost the support of the army, abdicated in November 1918, and fled to exile in the Netherlands.
2947	franz liszt	67379	Franz Liszt (German pronunciation: [ˈfʁants ˈlɪst]; Hungarian: Liszt Ferencz, in modern usage Liszt Ferenc, pronounced [ˈlist ˈfɛrɛnt͡s]; October 22, 1811 – July 31, 1886) was a prolific 19th-century Hungarian composer, virtuoso pianist, conductor, music teacher, arranger, organist, philanthropist, author, nationalist and a Franciscan tertiary. Liszt gained renown in Europe during the early nineteenth century for his prodigious virtuosic skill as a pianist. He was a friend, musical promoter and benefactor to many composers of his time, including Frédéric Chopin, Richard Wagner, Hector Berlioz, Robert Schumann, Camille Saint-Saëns, Edvard Grieg, Ole Bull, Joachim Raff, Mikhail Glinka, and Alexander Borodin. As a composer, Liszt was one of the most prominent representatives of the New German School (Neudeutsche Schule). He left behind an extensive and diverse body of work in which he influenced his forward-looking contemporaries and anticipated many 20th-century ideas and trends. Some of his most notable musical contributions were the invention of the symphonic poem, developing the concept of thematic transformation as part of his experiments in musical form, and making radical departures in harmony.
5551	nelson mandela	21492751	Nelson Rolihlahla Mandela (; 18 July 1918 – 5 December 2013) was a South African anti-apartheid revolutionary, politician, and philanthropist, who served as President of South Africa from 1994-99. He was the country's first black head of state and the first elected in a fully representative democratic election. His government focused on dismantling the legacy of apartheid by tackling institutionalised racism and fostering racial reconciliation. Ideologically an African nationalist and democratic socialist, he served as President of the ANC from 1991-97. A Xhosa, Mandela was born in Mvezo to the Thembu royal family. He studied Law at the University of Fort Hare and the University of the Witwatersrand then worked as a lawyer in Johannesburg. There he became involved in anti-colonial and African nationalist politics, joining the ANC in 1943 and co-founding its Youth League in 1944. After the National Party's white-only government established apartheid—a system of racial segregation that privileged whites and deliberately disenfranchised black people, who made up the majority of the population —he and the ANC committed themselves to its overthrow. Mandela was appointed President of the ANC's Transvaal branch, rising to prominence for his involvement in the 1952 Defiance Campaign and the 1955 Congress of the People. He was repeatedly arrested for seditious activities and was unsuccessfully prosecuted in the 1956 Treason Trial. Influenced by Marxism, he secretly joined the outlawed South African Communist Party (SACP). Although initially committed to non-violent protest, in association with the SACP he co-founded the militant Umkhonto we Sizwe in 1961 and led a sabotage campaign against the government. In 1962, he was arrested for conspiring to overthrow the state and sentenced to life imprisonment in the Rivonia Trial. Mandela served 27 years in prison, initially on Robben Island, and later in Pollsmoor Prison and Victor Verster Prison. Amid growing domestic and international pressure, and with fears of a racial civil war, President F. W. de Klerk released him in 1990. Mandela and de Klerk negotiated an end to apartheid and organised the 1994 multiracial general election in which Mandela led the ANC to electoral victory and became President. Leading a broad coalition government which promulgated a new constitution, Mandela emphasised reconciliation between the country's racial groups and created the Truth and Reconciliation Commission to investigate past human rights abuses. Economically, Mandela's administration retained its predecessor's liberal framework despite his own socialist beliefs, also introducing measures to encourage land reform, combat poverty, and expand healthcare services. Internationally, he acted as mediator in the Pan Am Flight 103 bombing trial and served as Secretary-General of the Non-Aligned Movement from 1998 to 1999. He declined a second presidential term ,and in 1999 was succeeded by his deputy; Thabo Mbeki. Mandela became an elder statesman and focused on combating poverty and HIV/AIDS through the charitable Nelson Mandela Foundation. Mandela was a controversial figure for much of his life. Although critics on the right denounced him as a communist terrorist and those on the radical left deemed him too eager to negotiate and reconcile with apartheid's supporters, he gained international acclaim for his activism. Widely regarded as an icon of democracy and social justice, he received more than 250 honours—including the Nobel Peace Prize—and became the subject of a cult of personality. He is held in deep respect within South Africa, where he is often referred to by his Xhosa clan name, Madiba, and described as the "Father of the Nation".
5233	mehmed ii	19046	Mehmed II (Ottoman Turkish: محمد ثانى‎, Meḥmed-i sānī; Modern Turkish: II. Mehmed Turkish pronunciation: [ˈikind͡ʒi meh.met]; 30 March 1432 – 3 May 1481), commonly known as Mehmed the Conqueror (Turkish: Fatih Sultan Mehmet), was an Ottoman sultan who ruled first for a short time from August 1444 to September 1446, and later from February 1451 to May 1481. At the age of 21, he conquered Constantinople (modern-day Istanbul) and brought an end to the Eastern Roman Empire. Mehmed continued his conquests in Anatolia with its reunification and in Southeast Europe as far west as Bosnia. Mehmed is considered a hero in modern-day Turkey and parts of the wider Muslim world. Among other things, Istanbul's Fatih district, Fatih Sultan Mehmet Bridge and Fatih Mosque are named after him.
2647	emperor jimmu	10130	Emperor Jimmu (神武天皇, Jinmu-tennō) was the first Emperor of Japan, according to legend. His accession is traditionally dated as 660 BC. According to Japanese mythology, he is a descendant of the sun goddess Amaterasu, through her grandson Ninigi, as well as a descendant of the storm god Susanoo. He launched a military expedition from Hyuga near the Inland Sea, captured Yamato, and established this as his center of power. In modern Japan, Jimmu's accession is marked as National Foundation Day on February 11.
4525	john dalton	44112	John Dalton FRS (; 6 September 1766 – 27 July 1844) was an English chemist, physicist, and meteorologist. He is best known for proposing the modern atomic theory, and for his research into colour blindness, sometimes referred to as Daltonism in his honour.  
5148	nikita khrushchev	42558	Nikita Sergeyevich Khrushchev (15 April [O.S. 3 April] 1894 – 11 September 1971) was a politician who led the Soviet Union during part of the Cold War. He served as First Secretary of the Communist Party of the Soviet Union from 1953 to 1964, and as Chairman of the Council of Ministers, or Premier, from 1958 to 1964. Khrushchev was responsible for the de-Stalinization of the Soviet Union, for backing the progress of the early Soviet space program, and for several relatively liberal reforms in areas of domestic policy. Khrushchev's party colleagues removed him from power in 1964, replacing him with Leonid Brezhnev as First Secretary and Alexei Kosygin as Premier. Khrushchev was born in 1894 in the village of Kalinovka, which is close to the present-day border between Russia and Ukraine. He was employed as a metal worker during his youth, and he was a political commissar during the Russian Civil War. With the help of Lazar Kaganovich, he worked his way up the Soviet hierarchy. He supported Joseph Stalin's purges, and approved thousands of arrests. In 1938, Stalin sent him to govern Ukraine, and he continued the purges there. During what was known in the Soviet Union as the Great Patriotic War (Eastern Front of World War II), Khrushchev was again a commissar, serving as an intermediary between Stalin and his generals. Khrushchev was present at the bloody defense of Stalingrad, a fact he took great pride in throughout his life. After the war, he returned to Ukraine before being recalled to Moscow as one of Stalin's close advisers. Stalin's death in 1953 triggered a power struggle, and after several years Khrushchev emerged victorious. On 25 February 1956, at the 20th Party Congress, he delivered the "Secret Speech", which denounced Stalin's purges and ushered in a less repressive era in the Soviet Union. His domestic policies, aimed at bettering the lives of ordinary citizens, were often ineffective, especially in agriculture. Hoping eventually to rely on missiles for national defense, Khrushchev ordered major cuts in conventional forces. Despite the cuts, Khrushchev's rule saw the most tense years of the Cold War, culminating in the Cuban Missile Crisis. Khruschev's popularity was eroded by flaws in his policies. This emboldened his potential opponents, who quietly rose in strength and deposed the Premier in October 1964. However, he did not suffer the deadly fate of previous losers of Soviet power struggles, and was pensioned off with an apartment in Moscow and a dacha in the countryside. His lengthy memoirs were smuggled to the West and published in part in 1970. Khrushchev died in 1971 of heart disease.
1717	constantius chlorus	74264	Constantius I (Latin: Marcus Flavius Valerius Constantius Herculius Augustus; 31 March c. 250 – 25 July 306), commonly known as Constantius Chlorus (Greek: Κωνστάντιος Χλωρός, Kōnstantios Khlōrós, literally "Constantius the Pale"), was Caesar, a form of Roman co-emperor, from 293 to 306. He was the father of Constantine the Great and founder of the Constantinian dynasty. As Caesar, he defeated the usurper Allectus in Britain and campaigned extensively along the Rhine frontier, defeating the Alamanni and Franks. Upon becoming Augustus in 305, Constantius launched a successful punitive campaign against the Picts beyond the Antonine Wall. However, Constantius died suddenly in Eboracum (York) the following year. His death sparked the collapse of the tetrarchic system of government inaugurated by the Emperor Diocletian.
4563	luciano pavarotti	227696	Luciano Pavarotti, Cavaliere di Gran Croce OMRI (Italian pronunciation: [luˈtʃaːno pavaˈrɔtti]; 12 October 1935 – 6 September 2007) was an Italian operatic tenor who also crossed over into popular music, eventually becoming one of the most commercially successful tenors of all time. He made numerous recordings of complete operas and individual arias, gaining worldwide fame for the quality of his tone, and eventually established himself as one of the finest tenors of the 20th century. As one of the Three Tenors, Pavarotti became well known for his televised concerts and media appearances. From the beginning of his professional career as a tenor in 1961 in Italy to his final performance of "Nessun dorma" at the 2006 Winter Olympics in Turin, Pavarotti was at his best in bel canto operas, pre-Aida Verdi roles, and Puccini works such as La bohème, Tosca, and Madama Butterfly. Pavarotti was also noted for his charity work on behalf of refugees and the Red Cross, amongst others. He died from pancreatic cancer on 6 September 2007.
1412	al capone	3212	Alphonse Gabriel Capone (; January 17, 1899 – January 25, 1947), sometimes known by the nickname Scarface, was an American gangster who attained fame during the Prohibition era as the co-founder and boss of the Chicago Outfit. His seven-year reign as crime boss ended when he was 33 years old. Capone was born in Brooklyn in New York City to Italian immigrants. He was considered a Five Points Gang member who became a bouncer in organized crime premises such as brothels. In his early twenties, he moved to Chicago and became bodyguard and trusted factotum for Johnny Torrio, head of a criminal syndicate that illegally supplied alcohol—the forerunner of the Outfit—and that was politically protected through the Unione Siciliana. A conflict with the North Side Gang was instrumental in Capone's rise and fall. Torrio went into retirement after North Side gunmen almost killed him, handing control to Capone. Capone expanded the bootlegging business through increasingly violent means, but his mutually profitable relationships with mayor William Hale Thompson and the city's police meant that Capone seemed safe from law enforcement. Capone apparently reveled in attention, such as the cheers from spectators when he appeared at ball games. He made donations to various charities and was viewed by many to be a "modern-day Robin Hood". However, the Saint Valentine's Day Massacre of gang rivals, resulting in the killing of seven men in broad daylight, damaged Chicago's image—as well as Capone's—leading influential citizens to demand governmental action and newspapers to dub him "Public Enemy No. 1". The federal authorities became intent on jailing Capone, and they prosecuted him for tax evasion in 1931, a federal crime and a novel strategy during the era. During the highly publicized case, the judge admitted as evidence Capone's admissions of his income and unpaid taxes during prior (and ultimately abortive) negotiations to pay the government any back taxes he owed. Capone was convicted and sentenced to 11 years in federal prison. After conviction, he replaced his old defense team with experts in tax law, and his grounds for appeal were strengthened by a Supreme Court ruling, but his appeal ultimately failed. He was already showing signs of syphilitic dementia early in his sentence, and he became increasingly debilitated before being released after eight years. On January 25, 1947, Capone died of cardiac arrest after suffering a stroke.  
2627	edgar degas	63146	Edgar Degas (US:  or UK: ; born Hilaire-Germain-Edgar De Gas, French: [ilɛːʁ ʒɛʁmɛ̃ ɛdɡaʁ də ɡɑ]; 19 July 1834 – 27 September 1917) was a French artist famous for his paintings, sculptures, prints, and drawings. He is especially identified with the subject of dance; more than half of his works depict dancers. He is regarded as one of the founders of Impressionism, although he rejected the term, preferring to be called a realist. He was a superb draftsman, and particularly masterly in depicting movement, as can be seen in his rendition of dancers, racecourse subjects and female nudes. His portraits are notable for their psychological complexity and for their portrayal of human isolation. At the beginning of his career, Degas wanted to be a history painter, a calling for which he was well prepared by his rigorous academic training and close study of classic art. In his early thirties, he changed course, and by bringing the traditional methods of a history painter to bear on contemporary subject matter, he became a classical painter of modern life.
7533	stephen hawking	19376148	Stephen William Hawking, CH, CBE, FRS, FRSA (; born 8 January 1942) is an English theoretical physicist, cosmologist, author and Director of Research at the Centre for Theoretical Cosmology within the University of Cambridge. His scientific works include a collaboration with Roger Penrose on gravitational singularity theorems in the framework of general relativity and the theoretical prediction that black holes emit radiation, often called Hawking radiation. Hawking was the first to set out a theory of cosmology explained by a union of the general theory of relativity and quantum mechanics. He is a vigorous supporter of the many-worlds interpretation of quantum mechanics. Hawking is an Honorary Fellow of the Royal Society of Arts, a lifetime member of the Pontifical Academy of Sciences, and a recipient of the Presidential Medal of Freedom, the highest civilian award in the US. In 2002, Hawking was ranked number 25 in the BBC's poll of the 100 Greatest Britons. He was the Lucasian Professor of Mathematics at the University of Cambridge between 1979 and 2009 and has achieved commercial success with works of popular science in which he discusses his own theories and cosmology in general; his book A Brief History of Time appeared on the British Sunday Times best-seller list for a record-breaking 237 weeks. Hawking has a rare early-onset, slow-progressing form of amyotrophic lateral sclerosis (ALS) that has gradually paralysed him over the decades. He now communicates using a single cheek muscle attached to a speech-generating device.
6255	richard nixon	25473	Richard Milhous Nixon (January 9, 1913 – April 22, 1994) was the 37th President of the United States from 1969 until 1974, when he resigned from office, the only U.S. president to do so. He had previously served as the 36th Vice President of the United States from 1953 to 1961 under the presidency of Dwight D. Eisenhower, and prior to that as a U.S. Representative and also Senator from California. Nixon was born in Yorba Linda, California. After completing his undergraduate studies at Whittier College, he graduated from Duke University School of Law in 1937 and returned to California to practice law. He and his wife Pat moved to Washington in 1942 to work for the federal government. He subsequently served on active duty in the U.S. Navy Reserve during World War II. Nixon was elected to the House of Representatives in 1946 and to the Senate in 1950. His pursuit of the Hiss Case established his reputation as a leading anti-communist, and elevated him to national prominence. He was the running mate of Dwight D. Eisenhower, the Republican Party presidential nominee in the 1952 election. Nixon served for eight years as vice president – at 40, the second-youngest vice president in history. He waged an unsuccessful presidential campaign in 1960, narrowly losing to John F. Kennedy, and lost a race for Governor of California to Pat Brown in 1962. In 1968, he ran for the presidency again and was elected by defeating incumbent Vice President Hubert Humphrey. Nixon ended American involvement in the war in Vietnam in 1973 and brought the American POWs home, and ended the military draft. Nixon's visit to the People's Republic of China in 1972 eventually led to diplomatic relations between the two nations, and he initiated détente and the Anti-Ballistic Missile Treaty with the Soviet Union the same year. His administration generally transferred power from Washington D.C. to the states. He imposed wage and price controls for ninety days, enforced desegregation of Southern schools and established the Environmental Protection Agency. Nixon also presided over the Apollo 11 moon landing, which signaled the end of the moon race. He was reelected in one of the largest electoral landslides in U.S. history in 1972, when he defeated George McGovern. 1973 oversaw an Arab oil embargo and a a coup in Chile. A continuing series of revelations about the Watergate scandal escalated the scandal, costing Nixon much of his political support. On August 9, 1974, he resigned in the face of almost certain impeachment and removal from office. After his resignation, he was issued a pardon by his successor, Gerald Ford. In retirement, Nixon's work writing several books and undertaking of many foreign trips helped to rehabilitate his image. He suffered a debilitating stroke on April 18, 1994, and died four days later at the age of 81.
2252	florence nightingale	100127	Florence Nightingale, OM, RRC, DStJ (; 12 May 1820 – 13 August 1910) was an English social reformer and statistician, and the founder of modern nursing. She came to prominence while serving as a manager of nurses trained by her during the Crimean War, where she organised the tending to wounded soldiers. She gave nursing a highly favourable reputation and became an icon of Victorian culture, especially in the persona of "The Lady with the Lamp" making rounds of wounded soldiers at night. Some recent commentators have asserted Nightingale's achievements in the Crimean War were exaggerated by the media at the time, to satisfy the public's need for a hero. Nevertheless, critics agree on the decisive importance of her follow-up achievements in professionalising nursing roles for women. In 1860, Nightingale laid the foundation of professional nursing with the establishment of her nursing school at St Thomas' Hospital in London. It was the first secular nursing school in the world, now part of King's College London. In recognition of her pioneering work in nursing, the Nightingale Pledge taken by new nurses, and the Florence Nightingale Medal, the highest international distinction a nurse can achieve, were named in her honour, and the annual International Nurses Day is celebrated around the world on her birthday. Her social reforms include improving healthcare for all sections of British society, advocating better hunger relief in India, helping to abolish prostitution laws that were over-harsh to women, and expanding the acceptable forms of female participation in the workforce. Nightingale was a prodigious and versatile writer. In her lifetime, much of her published work was concerned with spreading medical knowledge. Some of her tracts were written in simple English so that they could easily be understood by those with poor literary skills. She also helped popularise the graphical presentation of statistical data. Much of her writing, including her extensive work on religion and mysticism, has only been published posthumously.
1537	christiaan huygens	42127	Christiaan Huygens, FRS ( or ; Dutch: [ˈɦœyɣə(n)s]) (Latin: Hugenius) (14 April 1629 – 8 July 1695) was a prominent Dutch mathematician and scientist. He is known particularly as an astronomer, physicist, probabilist and horologist. Huygens was a leading scientist of his time. His work included early telescopic studies of the rings of Saturn and the discovery of its moon Titan, the invention of the pendulum clock and other investigations in timekeeping. He published major studies of mechanics and optics (having been one of the most influential proponents of the wave theory of light), and pioneered work on games of chance.
3233	giuseppe garibaldi	21486576	Giuseppe Garibaldi (Italian: [dʒuˈzɛppe ɡariˈbaldi]; 4 July 1807 in Nice – 2 June 1882 on Caprera; Jousé/Josep in Niçard, Gioxeppe Gaibado in Ligurian) was an Italian general, politician and nationalist who played a large role in the history of Italy. He is considered, with Camillo Benso, Count of Cavour, Victor Emmanuel II of Italy and Giuseppe Mazzini, as one of Italy's "fathers of the fatherland". Garibaldi personally commanded and fought in many military campaigns that led eventually to the Italian unification. He was appointed general by the provisional government of Milan in 1848, General of the Roman Republic in 1849 by the Minister of War, and led the Expedition of the Thousand on behalf and with the consent of Victor Emmanuel II. He has been called the "Hero of Two Worlds" because of his military enterprises in Brazil, Uruguay and Europe. These earned him a considerable reputation in Italy and abroad, aided by exceptional international media coverage at the time. Many of the greatest intellectuals of his time, such as Victor Hugo, Alexandre Dumas, and George Sand, showered him with admiration. The United Kingdom and the United States helped him a great deal, offering him financial and military support in difficult circumstances. In the popular telling of his story, he is associated with the red shirts worn by his volunteers in lieu of a uniform.
2233	edvard grieg	9514	Edvard Hagerup Grieg (Norwegian pronunciation: [ˈedvɑɖ ˈhɑːɡərʉp ˈɡriɡː]; 15 June 1843 – 4 September 1907) was a Norwegian composer and pianist. He is widely considered one of the leading Romantic era composers, and his music is part of the standard classical repertoire worldwide. His use and development of Norwegian folk music in his own compositions put the music of Norway in the international spectrum, as well as helping to develop a national identity, much as Jean Sibelius and Antonín Dvořák did in Finland and Bohemia, respectively. Grieg is regarded as simultaneously nationalistic and cosmopolitan in his orientation, for although born in Bergen and buried there, he travelled widely throughout Europe, and considered his music to express both the beauty of Norwegian rural life and the culture of Europe as a whole. He is the most celebrated person from the city of Bergen, with numerous statues depicting his image, and many cultural entities named after him: the city's largest concert building (Grieg Hall), its most advanced music school (Grieg Academy), its professional choir (Edvard Grieg Kor), and even some private companies that include its largest hotel (Quality Hotel Edvard Grieg), and a music technology developer (Grieg Music). The Edvard Grieg Museum in Troldhaugen (Grieg's former home in Bergen) is dedicated to his legacy.
3545	ibn khaldun	199169	Ibn Khaldun (; Arabic: أبو زيد عبد الرحمن بن محمد بن خلدون الحضرمي‎‎, Abū Zayd ‘Abd ar-Raḥmān ibn Muḥammad ibn Khaldūn al-Ḥaḍramī; 27 May 1332 – 17 March 1406) was a North African Arab historiographer and historian. He is claimed as a forerunner of the modern disciplines of sociology and demography. He is best known for his book, the Muqaddimah or Prolegomena ("Introduction"). The book influenced 17th-century Ottoman historians like Kâtip Çelebi, Ahmed Cevdet Pasha and Mustafa Naima who used the theories in the book to analyze the growth and decline of the Ottoman Empire. 19th-century European scholars also acknowledged the significance of the book and considered Ibn Khaldun as one of the greatest philosophers of the Middle Ages.  
5133	mata hari	45610	Margaretha Geertruida "Margreet" MacLeod (née Zelle; 7 August 1876 – 15 October 1917), better known by the stage name Mata Hari, was a Dutch exotic dancer and courtesan who was convicted of being a spy for Germany during World War I and executed by firing squad in France.
